population,median_income,total_housing_units,state_code,county_code,year
11699,45905,4796,48,445,2023
1589,58864,960,48,447,2023
31284,59220,12110,48,449,2023
119398,66254,51949,48,451,2023
1307625,97169,594638,48,453,2023
13850,51663,8261,48,455,2023
20084,50647,9499,48,457,2023
41864,62794,17444,48,459,2023
3227,52321,1629,48,461,2023
24810,57849,10092,48,463,2023
47647,59673,18631,48,465,2023
61323,68274,25708,48,467,2023
91281,70101,39238,48,469,2023
78292,49862,29626,48,471,2023
59455,76135,19946,48,473,2023
11255,71719,5137,48,475,2023
36156,75085,17371,48,477,2023
267731,62506,86727,48,479,2023
41651,66100,17546,48,481,2023
4902,67964,2595,48,483,2023
129842,62168,55664,48,485,2023
12712,51626,5848,48,487,2023
20218,45645,6854,48,489,2023
643889,108309,251600,48,491,2023
51501,92461,19259,48,493,2023
7540,91898,3209,48,495,2023
72359,89897,27196,48,497,2023
46094,62524,22267,48,499,2023
7589,82261,3015,48,501,2023
17963,63723,8550,48,503,2023
13855,36527,6218,48,505,2023
9532,41887,3951,48,507,2023
7172,85603,2928,49,001,2023
59725,77865,20280,49,003,2023
137031,78292,45454,49,005,2023
20446,53673,9629,49,007,2023
747,58750,1155,49,009,2023
366742,108058,118581,49,011,2023
19932,74738,8943,49,013,2023
9968,69956,4099,49,015,2023
5170,61688,3589,49,017,2023
9697,62521,5333,49,019,2023
60201,65527,22824,49,021,2023
12273,89803,3972,49,023,2023
7996,75000,6264,49,025,2023
13179,70877,4990,49,027,2023
12585,126092,3833,49,029,2023
1705,44650,892,49,031,2023
2588,76875,3217,49,033,2023
1184689,94658,440166,49,035,2023
14466,54890,5612,49,037,2023
29209,67459,10442,49,039,2023
21854,73765,8705,49,041,2023
42709,137058,26206,49,043,2023
76648,101846,24138,49,045,2023
36458,69861,13775,49,047,2023
683622,96877,203308,49,049,2023
35808,115146,15446,49,051,2023
189827,76411,78993,49,053,2023
2557,70074,1713,49,055,2023
266183,87083,98595,49,057,2023
37497,88478,17521,50,001,2023
37312,71494,20877,50,003,2023
30425,66075,16084,50,005,2023
168831,94310,74025,50,007,2023
5972,58985,4914,50,009,2023
50379,79078,22850,50,011,2023
7393,90625,5301,50,013,2023
26036,69897,14138,50,015,2023
29594,77328,15021,50,017,2023
27492,66426,16630,50,019,2023
60484,64778,33974,50,021,2023
59958,79853,30860,50,023,2023
45913,68021,30104,50,025,2023
57968,75247,34773,50,027,2023
33326,57500,21897,51,001,2023
113683,102617,48360,51,003,2023
14962,55160,7916,51,005,2023
13342,66339,5770,51,007,2023
31385,67298,14301,51,009,2023
16424,62337,7380,51,011,2023
235463,140160,120746,51,013,2023
77713,79972,32890,51,015,2023
4123,61709,3336,51,017,2023
80254,77644,37383,51,019,2023
6211,61375,3205,51,021,2023
33875,80467,15010,51,023,2023
15868,52978,7935,51,025,2023
19857,42216,10340,51,027,2023
16914,59199,7233,51,029,2023
55398,62608,25363,51,031,2023
31541,86267,12693,51,033,2023
29158,52575,16645,51,035,2023
6686,70339,3269,51,036,2023
11475,48892,5973,51,037,2023
371610,98910,142572,51,041,2023
15060,114185,6478,51,043,2023
4881,67778,2397,51,045,2023
53563,96098,19529,51,047,2023
9745,57057,4695,51,049,2023
13920,43831,7352,51,051,2023
28083,83898,11896,51,053,2023
10604,56481,5785,51,057,2023
1144474,150113,428352,51,059,2023
73935,129495,28454,51,061,2023
15560,61401,7946,51,063,2023
27764,91959,11329,51,065,2023
54958,68348,28344,51,067,2023
93355,95603,36617,51,069,2023
16610,64819,8316,51,071,2023
39228,83689,17204,51,073,2023
25613,118695,10913,51,075,2023
15323,42864,8961,51,077,2023
20850,85268,8687,51,079,2023
11304,56759,4012,51,081,2023
33811,49244,17382,51,083,2023
111652,109504,43983,51,085,2023
334434,86397,142964,51,087,2023
50365,48445,25445,51,089,2023
2265,62946,1839,51,091,2023
39444,96118,16827,51,093,2023
80046,107046,34400,51,095,2023
6676,72851,3485,51,097,2023
27468,110517,10540,51,099,2023
18232,85212,7605,51,101,2023
10876,67169,7483,51,103,2023
22042,42269,10857,51,105,2023
427082,178707,144804,51,107,2023
39012,80343,18047,51,109,2023
11990,54460,5903,51,111,2023
13931,82972,6110,51,113,2023
8517,75487,5486,51,115,2023
30431,51691,19184,51,117,2023
10774,74154,7140,51,119,2023
99159,70769,42229,51,121,2023
14777,68525,9947,51,125,2023
24139,120125,9495,51,127,2023
12115,55933,7456,51,131,2023
12085,69500,9009,51,133,2023
15597,62161,6683,51,135,2023
37208,94175,15895,51,137,2023
23750,59396,11878,51,139,2023
17606,50938,10006,51,141,2023
60148,54115,29468,51,143,2023
31074,110667,11841,51,145,2023
21932,55082,9171,51,147,2023
42873,88225,13444,51,149,2023
484625,128873,160256,51,153,2023
33771,60767,17039,51,155,2023
7409,98125,3848,51,157,2023
9047,64184,3959,51,159,2023
96793,82931,42251,51,161,2023
22578,63975,11315,51,163,2023
84739,78468,36095,51,165,2023
25635,49020,12772,51,167,2023
21504,45136,11776,51,169,2023
44630,64437,21319,51,171,2023
29585,46859,15080,51,173,2023
17988,68465,7774,51,175,2023
143876,109576,54020,51,177,2023
160520,133792,53864,51,179,2023
6552,71458,3438,51,181,2023
10793,62821,4672,51,183,2023
39933,45788,19804,51,185,2023
41104,84331,16936,51,187,2023
53913,62774,25505,51,191,2023
18683,59766,11300,51,193,2023
35727,50740,16659,51,195,2023
28219,55359,14016,51,197,2023
70590,108326,28211,51,199,2023
156788,113638,80570,51,510,2023
17024,44706,8654,51,520,2023
6612,54458,2944,51,530,2023
45863,69829,21559,51,540,2023
251153,94189,95997,51,550,2023
18210,76250,8126,51,570,2023
5671,42724,3038,51,580,2023
42239,42778,22309,51,590,2023
5633,49375,2824,51,595,2023
24478,132774,9317,51,600,2023
14593,154734,6360,51,610,2023
8212,65125,3897,51,620,2023
28383,85368,12308,51,630,2023
6698,41438,3213,51,640,2023
137334,67758,62503,51,650,2023
51492,59752,18654,51,660,2023
22944,48681,10434,51,670,2023
7420,89598,2644,51,678,2023
79255,59808,34009,51,680,2023
42674,117919,14426,51,683,2023
16923,100668,5525,51,685,2023
13584,42434,7031,51,690,2023
184774,66718,81850,51,700,2023
235037,64017,102542,51,710,2023
3620,38497,1748,51,720,2023
33365,50741,18026,51,730,2023
12556,120919,4945,51,735,2023
97299,58972,43233,51,740,2023
16505,52791,6457,51,750,2023
227595,62671,112848,51,760,2023
98677,52671,48931,51,770,2023
25477,66716,11096,51,775,2023
25765,62586,12352,51,790,2023
96638,90089,39651,51,800,2023
457066,90685,190734,51,810,2023
22574,56364,10395,51,820,2023
15564,70206,5767,51,830,2023
27981,64648,12468,51,840,2023
20690,65042,6844,53,001,2023
22424,69107,10165,53,003,2023
210224,87316,81792,53,005,2023
79518,78306,38129,53,007,2023
77593,67999,38295,53,009,2023
510516,94948,201114,53,011,2023
3996,71528,2218,53,013,2023
111539,72932,45884,53,015,2023
43733,80374,17721,53,017,2023
7326,54650,4105,53,019,2023
97676,82755,30488,53,021,2023
2326,62411,1223,53,023,2023
100428,71115,39496,53,025,2023
76397,63539,36568,53,027,2023
86747,88358,42398,53,029,2023
33313,71143,19359,53,031,2023
2262713,122148,988330,53,033,2023
276581,98546,115329,53,035,2023
44736,69928,24326,53,037,2023
23082,70400,10722,53,039,2023
83925,69690,36037,53,041,2023
11271,71227,5840,53,043,2023
66968,78359,33751,53,045,2023
42811,60293,22015,53,047,2023
23750,62350,16220,53,049,2023
13811,63750,8036,53,051,2023
924106,96632,365748,53,053,2023
18266,83682,13951,53,055,2023
130407,85474,56472,53,057,2023
12276,90085,5899,53,059,2023
834648,107982,327893,53,061,2023
544323,73513,228156,53,063,2023
47470,67405,22577,53,065,2023
296640,93985,123333,53,067,2023
4573,57091,2207,53,069,2023
62102,72212,25219,53,071,2023
228432,80989,101928,53,073,2023
47042,52893,21232,53,075,2023
256605,68015,91647,53,077,2023
15454,48347,7131,54,001,2023
126165,77329,52511,54,003,2023
21312,56152,10167,54,005,2023
12345,44449,6278,54,007,2023
22053,52116,10700,54,009,2023
93300,52828,46084,54,011,2023
6158,41421,3199,54,013,2023
7946,42790,3945,54,015,2023
7767,61164,3248,54,017,2023
39987,52672,19134,54,019,2023
7376,50991,3118,54,021,2023
10972,61530,5660,54,023,2023
32688,48662,17883,54,025,2023
23340,60299,12581,54,027,2023
28658,61017,14218,54,029,2023
14236,49302,8217,54,031,2023
65407,58326,30537,54,033,2023
27753,55671,12882,54,035,2023
58546,95523,24276,54,037,2023
178198,58887,90388,54,039,2023
16808,52279,8188,54,041,2023
20170,48593,9581,54,043,2023
31826,47237,14806,54,045,2023
18413,29980,9380,54,047,2023
56042,67537,26283,54,049,2023
30129,60329,14736,54,051,2023
25214,53454,12192,54,053,2023
59062,47799,29358,54,055,2023
26922,68049,12526,54,057,2023
22979,39527,11554,54,059,2023
106520,62704,49795,54,061,2023
12401,54508,6263,54,063,2023
17327,63805,9182,54,065,2023
24446,49280,12540,54,067,2023
41904,57867,21179,54,069,2023
6111,61738,3708,54,071,2023
7572,61038,3218,54,073,2023
7855,41200,6846,54,075,2023
34204,61373,15215,54,077,2023
57250,77871,24891,54,079,2023
73666,52055,34637,54,081,2023
27782,55057,13090,54,083,2023
8372,50256,4187,54,085,2023
13921,45194,7157,54,087,2023
11833,42544,6556,54,089,2023
16543,56807,7440,54,091,2023
6698,53475,4665,54,093,2023
8181,58293,4144,54,095,2023
23758,51859,11237,54,097,2023
38498,55539,18238,54,099,2023
8253,42061,4408,54,101,2023
14233,53341,7302,54,103,2023
5131,54688,2723,54,105,2023
83829,56193,40296,54,107,2023
20948,48038,9975,54,109,2023
20928,59153,16873,55,001,2023
16050,57645,9402,55,003,2023
46741,64619,23966,55,005,2023
16410,69609,13285,55,007,2023
269425,77490,114123,55,009,2023
13341,68722,6546,55,011,2023
16741,61664,15328,55,013,2023
52626,87700,22163,55,015,2023
66558,74009,29017,55,017,2023
34736,66250,14842,55,019,2023
58322,82792,26826,55,021,2023
16064,63496,8705,55,023,2023
564777,88108,254880,55,025,2023
88818,73992,38290,55,027,2023
30279,71785,23996,55,029,2023
44197,72579,22997,55,031,2023
45349,71785,18812,55,033,2023
106328,71834,45818,55,035,2023
4617,62786,4659,55,037,2023
104053,73154,45908,55,039,2023
9261,59727,8696,55,041,2023
51678,64349,22192,55,043,2023
37036,80248,16382,55,045,2023
19165,66917,10731,55,047,2023
23832,83372,11007,55,049,2023
6164,59058,5572,55,051,2023
20971,65508,9693,55,053,2023
85867,80604,36649,55,055,2023
26695,65150,14639,55,057,2023
168413,79412,72897,55,059,2023
20621,80085,9325,55,061,2023
120262,70704,53234,55,063,2023
16788,72091,7193,55,065,2023
19473,57258,12202,55,067,2023
28403,67726,16233,55,069,2023
81314,68611,37960,55,071,2023
138067,76185,60296,55,073,2023
41907,63401,29372,55,075,2023
15706,63471,9841,55,077,2023
4256,59528,2148,55,078,2023
927656,62118,423838,55,079,2023
46169,68213,19918,55,081,2023
39329,75886,23998,55,083,2023
38007,69621,30746,55,085,2023
191537,82857,79900,55,087,2023
92345,96734,39415,55,089,2023
7372,74536,3603,55,091,2023
42351,88802,17052,55,093,2023
45327,76208,24377,55,095,2023
70375,73284,31496,55,097,2023
14077,58720,10799,55,099,2023
196888,75331,84558,55,101,2023
17229,62649,8542,55,103,2023
163944,74390,70694,55,105,2023
14146,58322,8679,55,107,2023
94819,102482,38185,55,109,2023
65759,77648,31091,55,111,2023
18243,59055,16114,55,113,2023
40927,67032,20430,55,115,2023
117783,71898,52549,55,117,2023
19972,63142,9453,55,119,2023
30786,71295,13373,55,121,2023
30915,69556,13939,55,123,2023
23410,67132,24783,55,125,2023
105447,77359,53508,55,127,2023
16749,61270,12823,55,129,2023
137320,95851,58766,55,131,2023
409040,104100,173567,55,133,2023
51714,71189,25620,55,135,2023
24752,64968,14804,55,137,2023
171357,72873,76770,55,139,2023
74039,66417,34662,55,141,2023
37713,59881,18735,56,001,2023
11737,60547,5370,56,003,2023
47018,95253,19952,56,005,2023
14549,66721,8220,56,007,2023
13759,79164,6643,56,009,2023
7339,71209,3673,56,011,2023
39472,64646,17471,56,013,2023
12587,64882,5860,56,015,2023
4618,64375,2490,56,017,2023
8602,63905,4635,56,019,2023
100661,77884,45032,56,021,2023
20158,86092,9763,56,023,2023
79735,71247,37101,56,025,2023
2415,48987,1378,56,027,2023
30109,70533,14813,56,029,2023
8606,66299,4656,56,031,2023
31585,70855,15236,56,033,2023
8806,82791,5239,56,035,2023
41786,76464,19226,56,037,2023
23358,112681,13503,56,039,2023
20605,82672,8868,56,041,2023
7708,62648,3850,56,043,2023
6835,87545,3417,56,045,2023
17975,18605,7699,72,001,2023
37904,21694,17417,72,003,2023
54486,19826,27766,72,005,2023
23888,22361,10641,72,007,2023
24610,21714,10417,72,009,2023
25316,23591,12273,72,011,2023
86875,23175,41415,72,013,2023
15573,18931,8087,72,015,2023
22565,21750,10216,72,017,2023
28984,22167,11378,72,019,2023
183456,30729,84738,72,021,2023
46955,25720,28094,72,023,2023
126239,30113,58929,72,025,2023
32753,26094,14213,72,027,2023
42037,27278,17915,72,029,2023
153226,35126,77274,72,031,2023
22768,24307,11011,72,033,2023
41231,28461,19885,72,035,2023
11128,23204,7257,72,037,2023
16874,20614,7276,72,039,2023
39765,27149,16678,72,041,2023
34294,20797,16061,72,043,2023
18775,17254,7586,72,045,2023
34474,23933,13371,72,047,2023
1281,27614,1449,72,049,2023
35816,33388,15894,72,051,2023
31756,25170,18649,72,053,2023
11624,21213,5031,72,054,2023
13266,16210,9017,72,055,2023
35845,20273,18227,72,057,2023
17418,21400,8265,72,059,2023
89503,46048,41194,72,061,2023
40383,39532,17343,72,063,2023
38266,28001,17001,72,065,2023
15520,24862,7570,72,067,2023
50441,26083,26715,72,069,2023
42878,20484,20638,72,071,2023
14653,18413,6276,72,073,2023
46276,23823,19046,72,075,2023
36895,28196,16164,72,077,2023
23133,18920,12129,72,079,2023
27944,19323,12448,72,081,2023
8790,16170,3992,72,083,2023
35034,25697,15124,72,085,2023
23176,22500,11324,72,087,2023
17631,23769,10417,72,089,2023
39152,20352,18740,72,091,2023
5176,20541,2576,72,093,2023
10482,19363,5019,72,095,2023
71824,17963,41057,72,097,2023
37402,21415,16542,72,099,2023
28534,23010,12266,72,101,2023
23205,21416,11220,72,103,2023
29246,21399,10862,72,105,2023
21351,19062,9040,72,107,2023
15753,23422,8067,72,109,2023
20082,20959,8616,72,111,2023
134676,18827,66944,72,113,2023
23486,23624,10619,72,115,2023
15276,25223,9163,72,117,2023
46478,26745,22782,72,119,2023
22541,20564,10949,72,121,2023
25397,21611,13152,72,123,2023
31514,17921,15808,72,125,2023
338661,26981,193011,72,127,2023
37515,21320,16346,72,129,2023
39168,17834,18533,72,131,2023
20064,23197,9178,72,133,2023
66536,33349,26786,72,135,2023
73987,29648,35263,72,137,2023
67329,38773,29887,72,139,2023
27896,17624,13285,72,141,2023
35114,25235,16323,72,143,2023
54058,23877,25767,72,145,2023
8147,17531,5242,72,147,2023
21778,24882,9188,72,149,2023
29868,21279,14165,72,151,2023
33509,21918,17199,72,153,2023
